gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
22263,18919657,John Baptist Jackson 18th-Century Master of the Color Woodcut,Jacob Kainen,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.00,5:1|4:0|3:1|2:0|1:0|total:2,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18919657-john-baptist-jackson-18th-century-master-of-the-color-woodcut
22264,19284172,Irish Books and Irish People,Stephen Lucius Gwynn,,4.56,5:6|4:2|3:1|2:0|1:0|total:9,8,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19284172-irish-books-and-irish-people
22265,8418310,Frank Merriwell's Cruise,Burt L. Standish,"""Mr. John Diamond, Lexington, Pa.: If you wish cruise in down East waters, join me Monday next at American Hotel, Boston. Have purchased yacht. Hodge and Browning will be in party. Great sport anticipated. ""Merriwell."" Jack Diamond was reclining in a hammock suspended in the shade of an artificial arbor when this message from Frank Merriwell was handed to him by a boy. He tore open the envelope and read it, his eyes beginning to sparkle and a flush coming to his handsome, aristocratic face. ""Just like him!"" exclaimed Jack. ""Before leaving Fardale he aroused our curiosity about that part of the country, and now he proposes taking us down there in his own yacht. Will I go? Will I? I wouldn't miss it for the world!"" It had not taken him a minute to decide. ________________________________________",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/8418310-frank-merriwell-s-cruise
22266,13857706,Paris Nouveau Et Paris Futur,Victor Fournel,Extrait: ...de la vieille ville qui soient rest,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,64,Rarebooksclub.com,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381745482l/13857706._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381745482l/13857706._SX50_.jpg,1155130782,9781155130781,https://www.goodreads.com/book/show/13857706-paris-nouveau-et-paris-futur
22267,38278516,A Woman for Mayor: A Novel of To-Day (Classic Reprint),Helen M. Winslow,"Excerpt from A Woman for Mayor: A Novel of to-Day<br /><br />Chimerical l the average man will ex claim when he reads the title of this book. But why not his wife will answer.<br />Worth trying, the re formers and philanthropists will add.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,352,Forgotten Books,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518266719l/38278516._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518266719l/38278516._SX50_.jpg,0483694908,9780483694903,https://www.goodreads.com/book/show/38278516-a-woman-for-mayor
22268,19264573,Histoire de la Nouvelle-France (Version 1617) (French Edition),Marc Lescarbot,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19264573-histoire-de-la-nouvelle-france-version-1617
22269,1577133,Autobiography of Madame Guyon,Jeanne Marie Bouvier de la Motte Guyon,"Madame Guyon was a French noblewoman who was born in an unprincipled time fated to its corruption. She grew up in a church as licentious as the world in which it was established: spiritually despondent and plagued by ignorance. Regardless of these tormenting conditions, she rose to the inimitability of Christian veneration. She had an unsteady and disorganized childhood, was tormented by sickness and abuse, and was imprisoned for years by the highest church authorities. She gave up her worldly goods at the demands of this church which led to her impoverishment. She survived her psychological and physical ruination by conquering pretentious royal conspiracies and reviling the malignancy of the papal inquisition. She committed her life to writing meditative books that illustrated profound truths lost to religious monarchs in a maze of their own confusion. She was finally condemned as a heretic, but her writings were so dynamic they shocked the whole country and even reached the indecorous palace of King Louis XIV. This is the story of a solitary woman whose pious diligence and dedication laid the bedrock of virtous obedience to the deeds of contemporaneous ministry.",4.02,5:86|4:55|3:40|2:9|1:8|total:198,89,9,212,NuVision Publications,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1595479260,9781595479266,https://www.goodreads.com/book/show/1577133.Autobiography_of_Madame_Guyon
22270,7827103,Bloom of Cactus,Robert Ames Bennet,Publisher: Burt Publication date: 1920 Subjects: American fiction Fiction / Westerns Notes: This is an OCR reprint. There may be typos or missing text. There are no illustrations or indexes. When you buy the General Books edition of this book you get free trial access to Million-Books.com where you can select from more than a million books for free. You can also preview the book there.,2.33,5:0|4:0|3:2|2:0|1:1|total:3,1,0,,General Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1151692646,9781151692641,https://www.goodreads.com/book/show/7827103-bloom-of-cactus
22271,7200818,Schwartz: A History,David Christie Murray,"David Christie Murray (1847-1907) was an English novelist. His works include Aunt Rachel (1886), Schwartz: A History, (1889), In Direst Peril (1894), The Making of a Novelist (1894), My Contemporaries in Fiction (1897), Despair's Last Journey (1901), V.C.: A Chronicle of Castle Barfield and of the Crimea (1904), Recollections (1908), Bulldog and Butterfly, Julia and Her Romeo: A Chronicle of Castle Barfield, An Old Meerschaum, The Romance of Giovanni Calvotti and Young Mr. Barter's Repentance.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,48,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406563609,9781406563603,https://www.goodreads.com/book/show/7200818-schwartz
22272,8029978,Young Mr. Barter's Repentance,David Christie Murray,"David Christie Murray (1847-1907) was an English novelist. His works include Aunt Rachel (1886), Schwartz: A History, (1889), In Direst Peril (1894), The Making of a Novelist (1894), My Contemporaries in Fiction (1897), Despair's Last Journey (1901), V.C.: A Chronicle of Castle Barfield and of the Crimea (1904), Recollections (1908), Bulldog and Butterfly, Julia and Her Romeo: A Chronicle of Castle Barfield, An Old Meerschaum, The Romance of Giovanni Calvotti and Young Mr. Barter's Repentance.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,92,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406563625,9781406563627,https://www.goodreads.com/book/show/8029978-young-mr-barter-s-repentance
22273,20987148,Bulldog and Butterfly,David Christie Murray,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,1,34,Project Gutenberg,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394040686l/20987148._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394040686l/20987148._SY75_.jpg,,,https://www.goodreads.com/book/show/20987148-bulldog-and-butterfly
22274,9529742,Julia and Her Romeo,David Christie Murray,"David Christie Murray (1847-1907) was an English novelist. His works include Aunt Rachel (1886), Schwartz: A History, (1889), In Direst Peril (1894), The Making of a Novelist (1894), My Contemporaries in Fiction (1897), Despair's Last Journey (1901), V.C. : A Chronicle of Castle Barfield and of the Crimea (1904), Recollections (1908), Bulldog and Butterfly, Julia and Her Romeo: A Chronicle of Castle Barfield, An Old Meerschaum, The Romance of Giovanni Calvotti and Young Mr. Barter's Repentance.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940000861875,https://www.goodreads.com/book/show/9529742-julia-and-her-romeo
22275,20959913,VC - A Chronicle of Castle Barfield and of the Crimea,David Christie Murray,"The people of Castle Barfield boast that the middle of their High Street is on a level with the cross of St. Paul's Cathedral. The whole country-side is open, and affords a welcome to storm from whatever corner of the compass it may blow. You have to get right away into the Peak district before you can find anything like an eminence of distinction, though the mild slopes of Quarry-moor and Cline, a few miles to the westward, save the prospect from complete monotony. East, and a trifle to the north, rises Beacon Hargate, on the top whereof one of the innumerable bonfires which warned England of the coming of the Armada hung out its flaming banner in the sight of three counties. Topping that high tableland, Beacon Hargate is familiar with wild weather at the proper seasons, and by dint of use takes very little notice of it. But on the evening on which this story has its proper beginning such a storm raged round and over the old Beacon as no man or woman of that region could even remember. It began in the grey of the dawn in wild and fitful gusts, driving thick squalls of rain before them, but long before midday it lost its first waywardness and settled down to business with a steady purpose. It grew in force from hour to hour, and almost from minute to minute, until all living things sought shelter. The disconsolate cattle huddled under the sparse hedgerows, looking down their broad, dripping noses in a meek abandonment to fate. The sheep packed themselves in any hollowed corner they could find, and hugged their soaked fleeces close to each other in uncomplaining patience. The trees fought the blast with impotent arms, and shrieked and groaned their protest against it Flying boughs, like great grotesque birds, went hurtling through the air.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20959913-vc---a-chronicle-of-castle-barfield-and-of-the-crimea
22276,2323281,Despair's Last Journey,David Christie Murray,"David Christie Murray (1847-1907) was an English novelist. His works include Aunt Rachel (1886), Schwartz: A History, (1889), In Direst Peril (1894), The Making of a Novelist (1894), My Contemporaries in Fiction (1897), Despair's Last Journey (1901), V.C.: A Chronicle of Castle Barfield and of the Crimea (1904), Recollections (1908), Bulldog and Butterfly, Julia and Her Romeo: A Chronicle of Castle Barfield, An Old Meerschaum, The Romance of Giovanni Calvotti and Young Mr. Barter's Repentance.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,464,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406563528,9781406563528,https://www.goodreads.com/book/show/2323281.Despair_s_Last_Journey
22277,8856145,Darry the Life Saver or The Heroes of the coast,Frank H. Spearman,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940000852781,https://www.goodreads.com/book/show/8856145-darry-the-life-saver-or-the-heroes-of-the-coast
22278,1980950,A Master of Mysteries,L.T. Meade,"<i>A Master of Mysteries</i> is a collection of exciting mystery short stories. John Bell solves some of the most unusual mysteries, discovering the secrets of haunted houses and other occurrences of unknown entities. Stories include: The Mystery of the Circular Chamber / The Warder of the Door / The Mystery of the Felwyn Tunnel / The Eight-Mile Lock / How Siva Spoke / To Prove an Alibi.<br /><br />Originally published in 1898 as <i>A Master of Mysteries</i>. Also published in ebook form as <i>John Bell, Spiritual Detective</i>.",3.58,5:5|4:17|3:14|2:4|1:0|total:40,25,11,144,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1406549991,9781406549997,https://www.goodreads.com/book/show/1980950.A_Master_of_Mysteries
22279,13007033,Phil Bradley's Mountain Boys The Birch Bark Lodge,Silas K. Boone,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/13007033-phil-bradley-s-mountain-boys-the-birch-bark-lodge
22280,21178076,Views and Reviews Essays in appreciation: Literature,William Ernest Henley,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.67,5:1|4:1|3:0|2:1|1:0|total:3,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21178076-views-and-reviews-essays-in-appreciation
