gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
40530,22686674,Essai d'Introduction à l'Histoire Généalogique (Ed.1887),Oscar de Poli,"Essai d'introduction A l'histoire gA(c)nA(c)alogique / par le Vte Oscar de Poli, ...<br />Date de l'A(c)dition originale: 1887<br />Sujet de l'ouvrage: GA(c)nA(c)alogie<br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br />",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,250,Hachette Livre Bnf,fre,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012660614,9782012660618,https://www.goodreads.com/book/show/22686674-essai-d-introduction-l-histoire-g-n-alogique
40531,17722366,"A Century in the Comptroller's Office, State of New York, 1797 to 1897",James A.   Roberts,"[...]question whether the Governor alone could nominate persons for appointment, or whether that power also lay in the Senators composing the Council of Appointment. He was a Member of Assembly from Albany county in 1800, 1801 and 1802. During his term, by chapter 61 of the Laws of 1801, the Comptroller was made ex-officio a member of the State Board of Canvassers, and by chapter 69 of the same year he was made one of the Commissioners of the Land Office. In 1801 the Legislature also directed the Comptroller to sell lands for the payment of taxes due to the State, [...].",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,18,Emereo Publishing,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370225867l/17722366._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370225867l/17722366._SX50_.jpg,1486447015,9781486447015,https://www.goodreads.com/book/show/17722366-a-century-in-the-comptroller-s-office-state-of-new-york-1797-to-1897
40532,13030567,Portrait Miniatures,George Charles Williamson,,2.50,5:0|4:0|3:1|2:1|1:0|total:2,2,1,,The Studio Ltd.,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1110370156,9781110370153,https://www.goodreads.com/book/show/13030567-portrait-miniatures
40533,2361525,"The Life of John Marshall, Volume 4: The Building of the Nation 1815-1835",Albert J. Beveridge,"Excerpt from The Life of John Marshall: Volumes I and II, 1755-1801<br /><br />In making these acknowledgments, I do not in the least shift to other shoulders the responsibility for anything in these volumes. That burden is mine alone.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",4.00,5:1|4:0|3:1|2:0|1:0|total:2,0,0,720,Beard Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1587980509,9781587980503,https://www.goodreads.com/book/show/2361525.The_Life_of_John_Marshall_Volume_4
40534,8920652,Talks about Flowers,M.D. Wellcome,"This historic book may have numerous typos and missing text. Purchasers can download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated.1881 Excerpt: ... ""Posthumous glories, angel-like collection, Upraised from seed or bulb interred in earth, Ye are to me a type of resurrection And second birth."" 2jfT was my intention to devote this entire article Pill t0 ""Ornamental Foliage Plants,"" but I think Q!ifl I will have a prelude, and my prelude may - have no more connection with my ""talk"" proper than Mr. Cook's preludes do with his lecture proper, and I think that frequently the first is the most interesting and important; and from the fact that in the published reports much more space is afforded to the prelude than the lecture, I opine that others are of the same opinion. ""The Topic of the Hour,"" whatever may be the question just then stirring the public mind, is usually chosen as the preface. The topic of the hour to-day has been a bit of a sermon from the text, "" And to every seed its own body,"" and the lesson embodied was that of Faith. The preaching came from a package of gladiolus bulbs, just received, and it run on this wise: Here are these dry bulbs, separately wrapped and labeled. They look alike in color, and very nearly alike in form; some are rather more cone shaped than others. One is larger and more flat. But there is nothing in form nor size to show that they will not develop precisely the same form and color of flower. I know that they will all reveal the leaf, habit of growth, bud and bloom that distinguishes this species of plant from all others, because I know (M) that these are gladiolus bulbs, and every seed hath its own body. A gladiolus bulb never yet produced a dahlia. A tigridia or shellflower bulb, though greatly resembling some gladiolus bulbs, and its form of leaf is very similar, yet it never produces a bud nor blossom like the gladiolus. The tigridia hath ""its own body,"" ...",2.50,5:0|4:0|3:1|2:1|1:0|total:2,2,0,,General Books,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1151191981,9781151191984,https://www.goodreads.com/book/show/8920652-talks-about-flowers
40535,10878844,They Who Knock at Our Gates; A Complete Gospel of Immigration,Mary Antin,"Excerpt from They Who Knock at Our Gates: A Complete Gospel of Immigration<br /><br />First: A question of principle: Have we any right to regulate immigration?<br /><br />Second: A question of fact: What is the nature of our present immigration?<br />Third: A question of interpretation: Is immigration good for us?<br /><br />The difficulty with the first question is to get its existence recognized. In a matter that has such obvious material aspects as the immigration problem the abstract principles involved are likely to be overlooked. But as there can be no sound conclusions without a foundation in underlying principles, this dis cussion must begin by seeking an answer to the ethical question involved.",3.36,5:0|4:4|3:7|2:0|1:0|total:11,6,2,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940022074642,https://www.goodreads.com/book/show/10878844-they-who-knock-at-our-gates-a-complete-gospel-of-immigration
40536,23863921,"Whittaker & Co.'s List of Classical, Educational and Technical Works July 1889",Whittaker & Co.,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/23863921-whittaker-co-s-list-of-classical-educational-and-technical-works-jul
40537,19014516,The History of Chivalry,George Payne Rainsford James,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.67,5:0|4:2|3:1|2:0|1:0|total:3,3,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19014516-the-history-of-chivalry
40538,24976769,"Encyclopaedia Britannica, 11th Edition, Volume 14, Slice 1 ""Husband"" to ""Hydrolysis""",Various,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24976769-encyclopaedia-britannica-11th-edition-volume-14-slice-1-husband-to
40539,10822858,"The Keeper of Lost Causes (Department Q, #1)",Jussi Adler-Olsen,"Carl Mørck used to be one of Copenhagen’s best homicide detectives. Then a hail of bullets destroyed the lives of two fellow cops, and Carl—who didn’t draw his weapon—blames himself. So a promotion is the last thing he expects. But Department Q is a department of one, and Carl’s got only a stack of Copenhagen’s coldest cases for company. His colleagues snicker, but Carl may have the last laugh, because one file keeps nagging at him: a liberal politician vanished five years earlier and is presumed dead. But she isn’t dead … yet.<br /><br />Darkly humorous, propulsive, and atmospheric, The Keeper of Lost Causes introduces American readers to the mega-bestselling series fast becoming an international sensation.",3.98,5:17358|4:25907|3:11138|2:2168|1:922|total:57493,43229,3490,400,Dutton Adult,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0525952489,9780525952480,https://www.goodreads.com/book/show/10822858-the-keeper-of-lost-causes
40540,18890277,"The Complete Opera Book The Stories of the Operas, together with 400 of the Leading Airs and Motives in Musical Notation",Gustav Kobbé,,3.63,5:14|4:7|3:13|2:5|1:2|total:41,39,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18890277-the-complete-opera-book-the-stories-of-the-operas-together-with-400-of
40541,11261430,"Brother against brother, or, The Tompkins mystery: a story of the great American rebellion",John R. Musick,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940017804230,https://www.goodreads.com/book/show/11261430-brother-against-brother-or-the-tompkins-mystery
40542,19412208,"The Baptist Magazine, Vol. 27, 1835",George Wightman,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,2.00,5:0|4:0|3:1|2:0|1:1|total:2,1,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19412208-the-baptist-magazine-vol-27-1835
40543,28580557,Die Zelle,Jonas Winner,"Sammy ist elf und gerade mit seinen Eltern nach Berlin gezogen. Im Luftschutzbunker der alten Jugendstilvilla, die die Familie im Grunewald bezogen hat, macht er eine verstörende Entdeckung. Ein vollkommen verängstigtes Mädchen, nicht viel älter als er, ist dort unten in einer Zelle eingesperrt, die man mit Gummifolie ausgekleidet hat. Nur durch einen winzigen Schlitz hindurch kann er sie sehen. Am nächsten Tag ist die Zelle leer, das Mädchen verschwunden. Und für Sammy kann es dafür eigentlich nur einen Grund geben: seinen Vater.",3.64,5:20|4:44|3:25|2:13|1:2|total:104,71,20,336,Droemer Knaur,ger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452961264l/28580557._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452961264l/28580557._SY75_.jpg,,9783426512760,https://www.goodreads.com/book/show/28580557-die-zelle
40544,26118868,La lucha por la vida; Aurora roja,Pío Baroja,"Cðmo Juan dejð de ser seminarista. Habëan salido los dos muchachos ß pasear por los alrededores del pueblo, y ß la vuelta, sentados en un pretil del camino, cambiaban ß largos intervalos alguna frase indiferente. Era uno de los mozos alto, fuerte, de ojos grises y expresiðn jovial; el otro, bajo, raquëtico, de cara manchada de roseolas y de mirar adusto y un tanto sombrëo. Los dos, vestidos de negro, imberbe el uno, rasurado el otro, tenëan aire de seminaristas; el alto, grababa con un cortaplumas en la corteza de una vara una porciðn de dibujos y de adornos; el otro, con las manos en las rodillas, en actitud melancðlica, contemplaba, entre absorto y distraëdo, el paisaje",4.01,5:46|4:54|3:30|2:7|1:0|total:137,2,0,,,spa,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/26118868-la-lucha-por-la-vida-aurora-roja
40545,14317601,The Splendid Fairing,Constance Holme,"Excerpt:<br /><br />""They'll happen make friends when the rabbit makes friends wi' the ferret,"" Simon said grimly, ""and the blackbird wi' the cat! I don't say Sarah isn't to blame in some ways, but she's had a deal to put up wi', all the same. There's summat about Eliza as sets you fair bilin' inside your bones! It's like as if she'd made up her mind to pipe Sarah's eye straight from the very start. She never said ay to Will, for one thing, till Sarah and me had our wedding-day fixed, and then danged if she didn't make up her mind to get wed that day an' all! She fixed same church, same parson, same day and same time,--ay, an' there's some folk say she'd ha' fixed on t'same man if she'd gitten chanst!"" He paused for a moment to chuckle when he had said that, but he was too bitter to let his vanity dwell on it for long. ""She tellt parson it was a double wedding or summat o' the sort, but she never let wit on't to Sarah and me until she was fair inside door. Sarah and me walked to kirk arm in arm, wi' nowt very much by-ordinar' on our backs; but Eliza come scampering up in a carriage and pair, donned up in a white gown and wi' a gert, waggling veil. Will was that shammed on it all he couldn't abide to look me in t'face, but there, I reckon he couldn't help hisself, poor lad! Sarah was that wild I could feel her fair dodderin' wi' rage as we stood alongside at chancel-step. She was that mad she could hardly shape to get her tongue round Weddin'-Service or owt, and when we was in t'vestry I see her clump both her feet on the tail of Eliza's gown.""",3.25,5:1|4:0|3:2|2:1|1:0|total:4,1,0,248,Holmes Press,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391413861l/14317601._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391413861l/14317601._SY75_.jpg,1408631105,9781408631102,https://www.goodreads.com/book/show/14317601-the-splendid-fairing
